joannes,Joannes,miglpenn
durantishieronymusdebca1450,"Durantis, Hieronymus de, b. ca. 1450",ebroadwe
gc55a100576w,GC55 A100 576w,Provenance Online Project
nicolausvonfrankfurtfl14731516,"Nicolaus, von Frankfurt, fl. 1473-1516",ebroadwe
payneroger17391797,"Payne, Roger, 1739-1797",noonie86
fc5b7568538o,FC5 B7568 538o,Provenance Online Project
gc55g3319555m,GC55 G3319 555m,Provenance Online Project
madanjudith17021781,"Madan, Judith, 1702-1781",adicel79
gc55g9237563a,GC55 G9237 563a,Provenance Online Project
ec8c6798853n,EC8 C6798 853n,Provenance Online Project
identified,identified,Provenance Online Project
celebrinoeustacioca1480ca1555,"Celebrino, Eustacio, ca. 1480-ca. 1555",Provenance Online Project
latcv587441526,LatC V5874.4 1526,Provenance Online Project
billyrobertde18691953,"Billy, Robert de, 1869-1953",Provenance Online Project
maurosilvestro16191687,"Mauro, Silvestro, 1619-1687",noonie86
lechlermartind1594,"Lechler, Martin, d. 1594",ebroadwe
vb,V.B.,Provenance Online Project
goltgruberchristophorus,"Goltgruber, Christophorus",Provenance Online Project
clytemnestragreekmythology,Clytemnestra (Greek mythology),ebroadwe
latcv8345486m1511folio,LatC V8345 486m 1511 Folio,Provenance Online Project
inscriptioins,Inscriptioins,Provenance Online Project
gc7ap355726v,GC7 Ap355 726v,Provenance Online Project
abbayedepontigny‏,Abbaye de Pontigny‏,Provenance Online Project
meyronnet,Meyronnet,noonie86
ac7a100754c,AC7 A100 754c,Provenance Online Project
perkinsoliverhenryd1912,"Perkins, Oliver Henry,  d. 1912",noonie86
fossanoitaly,Fossano (Italy),adicel79
esheroliversylvainbaliolbrettviscount18811963,"Esher, Oliver Sylvain Baliol Brett, Viscount, 1881-1963",Provenance Online Project
gozzirolando,"Gozzi, Rolando",Provenance Online Project
luisbardónlópezfirm,Luis Bardón López (Firm),Provenance Online Project
ic55a100562l,IC55 A100 562l,Provenance Online Project
hozjuszstanisław15041579,"Hozjusz, Stanisław, 1504-1579",ebroadwe
manto,Manto,ebroadwe
seminariumcathalaunense,Seminarium Cathalaunense,Provenance Online Project
humanists,Humanists,ebroadwe
vitalibernardinodeiactive14941539,"Vitali, Bernardino dei, active 1494-1539",ebroadwe
1658,1658,ebroadwe
1659,1659,Provenance Online Project
frederickiholyromanemperorca11231190,"Frederick I, Holy Roman Emperor, ca. 1123-1190",ebroadwe
1652,1652,Provenance Online Project
holbeinhans14971543,"Holbein, Hans, 1497-1543",Provenance Online Project
1650,1650,ebroadwe
1651,1651,ebroadwe
1654,1654,Provenance Online Project
gc55l9637575t,GC55 L9637 575t,Provenance Online Project
grcp9428ei31547,GrC P9428 Ei3 1547,Provenance Online Project
ac7b4356780o,AC7 B4356 780o,Provenance Online Project
nordensamuel,"Norden, Samuel",Provenance Online Project
armandhonoré,"Armand, Honoré",Provenance Online Project
hendersonarchibald18771963,"Henderson, Archibald, 1877-1963",evarela856
uriarteangel,"Uriarte, Angel",Provenance Online Project
morhartulrich1554,"Morhart, Ulrich, -1554",Provenance Online Project
duplicatestamps,Duplicate stamps,Provenance Online Project
gc5w4953551d,GC5 W4953 551d,Provenance Online Project
ic55t1856b583rb,IC55 T1856 B583rb,Provenance Online Project
böttigerkarlaugust17601835,"Böttiger, Karl August, 1760-1835",ebroadwe
niedréejeanedouard,"Niedrée, Jean-Edouard",Provenance Online Project
ac7w8927788g,AC7 W8927 788g,Provenance Online Project
ec6m9208664e1713,EC6 M9208 664e 1713,Provenance Online Project
molnerdietrich,"Molner, Dietrich",ebroadwe
ec6b7877653f,EC6 B7877 653f,Provenance Online Project
gc55sch955570w,GC55 Sch955 570w,Provenance Online Project
gc55sch955570v,GC55 Sch955 570v,Provenance Online Project
ec7d3623728i,EC7 D3623 728i,Provenance Online Project
rungegeorg1639,"Runge, Georg, -1639",ebroadwe
eichornjohannfl15491581,"Eichorn, Johann, fl. 1549-1581",ebroadwe
fleuretfernand18841942,"Fleuret, Fernand, 1884-1942",Provenance Online Project
reiterpauljb1895,"Reiter, Paul J., b. 1895",Provenance Online Project
grcar466ei221548,GrC Ar466 Ei22 1548,Provenance Online Project
zoppiniagostinofl15531600,"Zoppini, Agostino, fl. 1553-1600",Provenance Online Project
sionswitzerland,Sion (Switzerland),ebroadwe
zwickaugermany,Zwickau (Germany),ebroadwe
klüpfele,"Klüpfel, E.",ebroadwe
1735,1735,Provenance Online Project
ic55g8798602l1612,IC55 G8798 602l 1612,Provenance Online Project
boileau,Boileau,Provenance Online Project
1737,1737,Provenance Online Project
1886,1886,Provenance Online Project
contarinigasparo14831542,"Contarini, Gasparo, 1483-1542",ebroadwe
boyle5404b6995l1680,Boyle 540.4 B699.5.L 1680,Provenance Online Project
premonstratensianinscriptions,Premonstratensian inscriptions,ebroadwe
gc5ag855ei549,GC5 Ag855 Ei549,Provenance Online Project
eredidimanuzioaldo,Eredi di Manuzio Aldo,adicel79
ec65c3558659p,EC65 C3558 659p,Provenance Online Project
grcis73ef131548,GrC Is73 Ef13 1548,Provenance Online Project
grcar466171585b,GrC Ar466.17 1585b,Provenance Online Project
fundationisbaldauficae,Fundationis Baldauficae,Provenance Online Project
henriusjohannescasparus,"Henrius, Johannes Casparus",adicel79
gc5j5966538d,GC5 J5966 538d,Provenance Online Project
gc7au438711v,GC7 Au438 711v,Provenance Online Project
parisfrance,Paris (France),Provenance Online Project
kglhofundstaatsbibliothekinmünchen‏,Kgl. Hof- und Staatsbibliothek in München‏,noonie86
grcar46631611,GrC Ar466.3 1611,Provenance Online Project
cartusiaebuxheim,Cartusiae Buxheim,Provenance Online Project
stocks,Stocks,Provenance Online Project
ic55c4913611v,IC55 C4913 611v,Provenance Online Project
twopennywilliam18171889,"Twopenny, William, 1817-1889",adicel79
gc55j5795554o,GC55 J5795 554o,Provenance Online Project
spine,Spine,Provenance Online Project
incr176foliocopy2,Inc R-176 Folio copy 2,Provenance Online Project
fynerkonradactive14721488,"Fyner, Konrad, active 1472-1488",ebroadwe
grcar466t141579folio,GrC Ar466 T14 1579 Folio,Provenance Online Project
carmelitebookplates,Carmelite bookplates,Provenance Online Project
burnett,Burnett,ebroadwe
klosterscheyern,Kloster Scheyern,Provenance Online Project
gc55b8596574d1591,GC55 B8596 574d 1591,Provenance Online Project
stigiolafelicefl15931604,"Stigiola, Felice, fl. 1593-1604",adicel79
georgesdebruxellesactive15thcentury16thcentury,"Georges, de Bruxelles, active 15th century-16th century",ebroadwe
landsbergwallyfl1918,"Landsberg, Wally, fl. 1918",Provenance Online Project
aloisiusjohann,"Aloisius, Johann",noonie86
berthierlouis,"Berthier, Louis",Provenance Online Project
gc5sy590528v,GC5 Sy590 528v,Provenance Online Project
portraits,Portraits,Provenance Online Project
thomasaquinassaint12251274,"Thomas, Aquinas, Saint, 1225?-1274",ebroadwe
horvathgregorius15581597,"Horvath, Gregorius, 1558-1597",Provenance Online Project
gc5r3424en523e1525,GC5 R3424 En523e 1525,Provenance Online Project
catholicchurchdecretalesgregoriiix,Catholic Church. Decretales Gregorii IX,Provenance Online Project
medicipalatinelibrary,Medici Palatine Library,Provenance Online Project
fortisinarduis,Fortis in arduis,Provenance Online Project
ecd2727651g,EC D2727 651g,Provenance Online Project
richmanandlazarusparable,Rich man and Lazarus (Parable),ebroadwe
printerofvergiliusc6061,Printer of Vergilius (C 6061),ebroadwe
latcc4855521895,LatC C4855.52 1895,Provenance Online Project
ziegartandre,"Ziegart, Andre",kevinlee1990
bibliotecabanzi,Biblioteca Banzi,Provenance Online Project
sanmicheledimuranoabbeyitaly,San Michele di Murano (Abbey : Italy),Provenance Online Project
istcie00064000,ISTC ie00064000,ebroadwe
gc55n1700573p,GC55 N1700 573p,Provenance Online Project
folengoteofilo14961544,"Folengo, Teofilo, 1496-1544",Provenance Online Project
istcig00176000,ISTC ig00176000,ebroadwe
ec7d3623702s,EC7 D3623 702s,Provenance Online Project
ic5l6277662d,IC5 L6277 662d,Provenance Online Project
fcg4128525t1547folio,FC G4128 525t 1547 Folio,Provenance Online Project
augustinerchorherrenstiftherrenchiemseegermany,Augustiner-Chorherrenstift Herrenchiemsee (Germany),ebroadwe
gc7d8357743g,GC7 D8357 743g,Provenance Online Project
peutingerchristoph15111576,"Peutinger, Christoph, 1511-1576",adicel79
zanisbartholomaeusdedeportesioactive14861515,"Zanis, Bartholomaeus de, de Portesio, active 1486-1515",ebroadwe
norwichcathedralnorwichengland,"Norwich Cathedral (Norwich, England)",kevinlee1990
colaltocontedi,"Colalto, conte di",Provenance Online Project
ic5c2868c538c1600,IC5 C2868C 538c 1600,Provenance Online Project
fürstlichleiningischebibliothek,Fürstlich-Leiningische Bibliothek,Provenance Online Project
pinciocamillo,"Pincio, Camillo",adicel79
ic55g3413600r1606,IC55 G3413 600r 1606,Provenance Online Project
serariusnikolaus15581609,"Serarius, Nikolaus, 1558-1609",ebroadwe
pickeringbasilmontagu18361878,"Pickering, Basil Montagu, 1836-1878",adicel79
horehumfredus,"Hore, Humfredus",adicel79
greeneedithanned1912,"Greene, Edith Anne, d. 1912?",Provenance Online Project
pioladomenico16271703,"Piola, Domenico, 1627-1703",adicel79
ic55b1438593o,IC55 B1438 593o,Provenance Online Project
ic5m2958532s,IC5 M2958 532s,Provenance Online Project
schollenjohannes,"Schollen, Johannes",adicel79
jesuschrist,Jesus Christ,Provenance Online Project
latct1185ek41615,LatC T1185 Ek4 1615,Provenance Online Project
ic65se656657pfolio,IC65 Se656 657p Folio,Provenance Online Project
grcd5618eh556l,GrC D5618 Eh556l,Provenance Online Project
cooperedwardhenry18271902,"Cooper, Edward Henry, 1827-1902",adicel79
bellinivincenzo17081783,"Bellini, Vincenzo, 1708-1783",adicel79
latcc116511636,LatC C1165.1 1636,Provenance Online Project
latcc2908ep846b,LatC C2908 Ep846b,Provenance Online Project
fc55g8694568d,FC55 G8694 568d,Provenance Online Project
officinaoporiniana,Officina Oporiniana,ebroadwe
fc5f8448c539g,FC5 F8448c 539g,Provenance Online Project
cassinjohn18131869,"Cassin, John, 1813-1869",adicel79
fcv7435ef479v1531folio,FC V7435 Ef479v 1531 Folio,Provenance Online Project
ic5r7195542g1543,IC5 R7195 542g 1543,Provenance Online Project
hardy,Hardy,miglpenn
newmanwhh,"Newman, W. H. H.",ebroadwe
szprotawapoland,Szprotawa (Poland),ebroadwe
conventodellasmatrinitàviterboitaly,"Convento della S.ma Trinità (Viterbo, Italy)",Provenance Online Project
gc5sa144555k,GC5 Sa144 555k,Provenance Online Project
lanmanjames17671841,"Lanman, James, 1767-1841",adicel79
ac7p6355788n1816,AC7 P6355 788n 1816,Provenance Online Project
walterrobert,"Walter, Robert",Provenance Online Project
catchplates,Catchplates,Provenance Online Project
icp9664482m1574,IC P9664 482m 1574,Provenance Online Project
ic65f7654699s,IC65 F7654 699s,Provenance Online Project
vincentianstamps,Vincentian stamps,Provenance Online Project
domussanctinicolaitolentinatisvenetae,Domus Sancti Nicolai Tolentinatis Venetae,adicel79
homer,Homer,ebroadwe
ac7p1657776cc,AC7 P1657 776cc,Provenance Online Project
ac7p1657776ce,AC7 P1657 776ce,Provenance Online Project
ac7p1657776ch,AC7 P1657 776ch,Provenance Online Project
ac7p1657776cj,AC7 P1657 776cj,Provenance Online Project
danishcultureclasscollection,Danish Culture Class Collection,Provenance Online Project
douarenfrançois15091559,"Douaren, François, 1509-1559",Provenance Online Project
ac7p1657776cn,AC7 P1657 776cn,Provenance Online Project
cerkniskolakeslovenia,Cerknisko Lake (Slovenia),ebroadwe
icb4224525pfolio,IC B4224 525p Folio,Provenance Online Project
ac7p1657776cx,AC7 P1657 776cx,Provenance Online Project
ic5g8768550s1579,IC5 G8768 550s 1579,Provenance Online Project
fc7a100735r1737,FC7 A100 735r 1737,Provenance Online Project
sc6p4158638s,SC6 P4158 638s,Provenance Online Project
ac7sm683760d,AC7 Sm683 760d,Provenance Online Project
speculumsapientiae,Speculum sapientiae,ebroadwe
ic5c2338520n,IC5 C2338 520n,Provenance Online Project
kergarioujosephfrançoisrenémariepierrede17791849,"Kergariou, Joseph-François-René-Marie-Pierre de 1779-1849",adicel79
oedipusgreekmythology,Oedipus (Greek mythology),ebroadwe
gc55g9298593v,GC55 G9298 593v,Provenance Online Project
dragons,Dragons,ebroadwe
duroyemmanuel,"Duroy, Emmanuel",adicel79
fcg8616568h,FC G8616 568h,Provenance Online Project
maugeralfred,"Mauger, Alfred",noonie86
suetoniusapproximately69approximately122,"Suetonius, approximately 69-approximately 122",ebroadwe
sivosgiovannicarlo,"Sivos, Giovanni Carlo",adicel79
ic55sa588582o1609,IC55 Sa588 582o 1609,Provenance Online Project
ec85t7488862ocopy1,EC85 T7488 862o copy 1,Provenance Online Project
gc5c3323513l,GC5 C3323 513l,Provenance Online Project
displacedtype,Displaced type,ebroadwe
gc8h6717w912m,GC8 H6717 W912m,Provenance Online Project
liberchronicarum,Liber chronicarum,ebroadwe
leveneurdetillières,Leveneur de Tillières,Provenance Online Project
shaabermamatthiasadam1897,"Shaaber, M. A. (Matthias Adam), 1897",adicel79
icc7193ek49011587folio,IC C7193 Ek4901 1587 Folio,Provenance Online Project
stadtbibliothekzubreslau,Stadtbibliothek zu Breslau,adicel79
ec6t2156658o1684,EC6 T2156 658o 1684,Provenance Online Project
krumbhaarhdhelendixon,"Krumbhaar, H. D. (Helen Dixon)",ebroadwe
libreriaantiquariapregliascoturinitaly,"Libreria antiquaria Pregliasco (Turin, Italy)",adicel79
indc9r1977eg914p,IndC9 R1977 Eg914p,Provenance Online Project
ic6t8817644d,IC6 T8817 644d,Provenance Online Project
gc5k8427522h,GC5 K8427 522h,Provenance Online Project
kingemily,"King, Emily",Provenance Online Project
pluto,Pluto,ebroadwe
egenolffpauld1625,"Egenolff, Paul, d. 1625",ebroadwe
maggsbros,Maggs Bros.,ebroadwe
locatellibonetoactive14861523,"Locatelli, Boneto, active 1486-1523",ebroadwe
württemberggermany,Württemberg (Germany),noonie86
bernswitzerland,Bern (Switzerland),adicel79
fc55t6448l567c,FC55 T6448L 567c,Provenance Online Project
linjičićafranje,"Linjičića, Franje",ebroadwe
1770s,1770s,Provenance Online Project
ostensackengrafvon,"Osten-Sacken, Graf von",ebroadwe
mabrecramoisysébastien,"Mabre-Cramoisy, Sébastien",miglpenn
italy,(Italy):,ebroadwe
klosterzoffingen,Kloster Zoffingen,ebroadwe
fc6b9677656s1658,FC6 B9677 656s 1658,Provenance Online Project
accursius,Accursius,Provenance Online Project
swc5ec594539b,SwC5 Ec594 539b,Provenance Online Project
krausfranzxaver18401901,"Kraus, Franz Xaver, 1840-1901",ebroadwe
gc5d5668524d1525,GC5 D5668 524d 1525,Provenance Online Project
ech3736731h,EC H3736 731h,Provenance Online Project
brandesgeorgfriedrich17091791,"Brandes, Georg Friedrich, 1709-1791",ebroadwe
stegmayerremigius,"Stegmayer, Remigius",Provenance Online Project
dialoguslinguaeetventris,Dialogus linguae et ventris,Provenance Online Project
ec6h8394642i,EC6 H8394 642i,Provenance Online Project
ic6zu826600i,IC6 Zu826 600i,Provenance Online Project
spinners,Spinners,Provenance Online Project
ic55t7395560m,IC55 T7395 560m,Provenance Online Project
gc5b4717553a,GC5 B4717 553a,Provenance Online Project
worldnewyorkny18601931,"World (New York, N.Y. : 1860-1931)",ebroadwe
simoneprimogenia,Simone Primogenia,Provenance Online Project
klosterasbachbenedictinemonastery,Kloster Asbach (Benedictine monastery),adicel79
ic55ub102563c,IC55 Ub102 563c,Provenance Online Project
ic55sa595562s1595,IC55 Sa595 562s 1595,Provenance Online Project
herpintobiegustave18201900,"Herpin, Tobie-Gustave, 1820?-1900",Provenance Online Project
chandondebriaillescomte,"Chandon de Briailles, comte",Provenance Online Project
ic55c1718576r,IC55 C1718 576r,Provenance Online Project
gc55sc773597k,GC55 Sc773 597k,Provenance Online Project
beurhusiuspetrusjohannes,"Beurhusius, Petrus Johannes",Provenance Online Project
ecm3866658cb,EC M3866 658cb,Provenance Online Project
kapuzinerklosterfrauenfeld‏,Kapuzinerkloster (Frauenfeld)‏,adicel79
gasparigaetano18081881,"Gaspari, Gaetano, 1808-1881",adicel79
romillyjoseph,"Romilly, Joseph",Provenance Online Project
ic6c1536623a,IC6 C1536 623a,Provenance Online Project
ic6c1536623g,IC6 C1536 623g,Provenance Online Project
sc5v8378536d1542,SC5 V8378 536d 1542,Provenance Online Project
yugc55g2975552d1578,YugC55 G2975 552d 1578,Provenance Online Project
cambridgeengland,Cambridge (England),Provenance Online Project
frobenjohannd1527,"Froben, Johann, d. 1527",ebroadwe
naumburgsaxonyanhaltgermany,"Naumburg (Saxony-Anhalt, Germany)",ebroadwe
ic55p8284597v,IC55 P8284 597v,Provenance Online Project
ec8g1398823r,EC8 G1398 823r,Provenance Online Project
marcellusmarcusclaudius4223bc,"Marcellus, Marcus Claudius, 42-23 B.C.",Provenance Online Project
verbist,Verbist,adicel79
archdioceseofmainzrhinelandpalatinategermany,"Archdiocese of Mainz (Rhineland-Palatinate, Germany)",ebroadwe
pingoneemanuelefilibertobaronedecusy15251582,"Pingone, Emanuele Filiberto, barone de Cusy, 1525-1582",Provenance Online Project
germantown,Germantown,Provenance Online Project
herbertwilliam,"Herbert, William",adicel79
pius‏v‏pope‏‎15041572‏,"Pius‏ V,‏  Pope,‏ ‎1504-1572‏",adicel79
bolzaniourbanoca14431524,"Bolzanio, Urbano, ca. 1443-1524",ebroadwe
istcia00385000,ISTC ia00385000,ebroadwe
latcqu45721514,LatC Qu457.2 1514,Provenance Online Project
swc5v1432522w,SwC5 V1432 522w,Provenance Online Project
istcib00695000,ISTC ib00695000,ebroadwe
ec6sa579684a,EC6 Sa579 684a,Provenance Online Project
regensburggermany,Regensburg (Germany),ebroadwe
salvarezzagiovanniantonio,"Salvarezza, Giovanni Antonio",Provenance Online Project
accademiadeifisiocriticiinsiena,Accademia dei fisiocritici in Siena,adicel79
grcd5618ei543l,GrC D5618 Ei543l,Provenance Online Project
fc5t1305565d1566,FC5 T1305 565d 1566,Provenance Online Project
rocedenysactive14901517,"Roce, Denys, active 1490-1517",ebroadwe
ic6m3733629c,IC6 M3733 629c,Provenance Online Project
ic55b1936585t,IC55 B1936 585t,Provenance Online Project
martintheprior,Martin the Prior,Provenance Online Project
ec85k6284927sb,EC85 K6284 927sb,Provenance Online Project
tolmachelionel,"Tolmache, Lionel",Provenance Online Project
putellettoantonio,"Putelletto, Antonio",adicel79
alchinomassimiliano,"Alchino, Massimiliano",Provenance Online Project
hamburggermany,Hamburg (Germany),ebroadwe
ic5ar432516o1740folio,IC5 Ar432 516o 1740 Folio,Provenance Online Project
istcic00338000,ISTC ic00338000,ebroadwe
ic55c2420556i,IC55 C2420 556i,Provenance Online Project
monasterodimontemorcinobibliotecaperugiaitaly,"Monastero di Monte Morcino. Biblioteca (Perugia, Italy)",noonie86
ic5v8108525s,IC5 V8108 525s,Provenance Online Project
vicentiusjosephus,"Vicentius, Josephus",Provenance Online Project
antipapalsongs,Anti-papal songs,Provenance Online Project
fc65d9564687e,FC65 D9564 687e,Provenance Online Project
arnolfinusottavius,"Arnolfinus, Ottavius",adicel79
sc65l1169696gfolio,SC65 L1169 696g Folio,Provenance Online Project
ac8c7862826l1831,AC8 C7862 826l 1831,Provenance Online Project
fc5l4938541c,FC5 L4938 541c,Provenance Online Project
middletonab,"Middleton, A.B.",adicel79
fc5d8516569m1571,FC5 D8516 569m 1571,Provenance Online Project
klosterfremersberg,Kloster Fremersberg,ebroadwe
crossedout,Crossed-out,Provenance Online Project
cavallero,Cavallero,adicel79
carmelitestamps,Carmelite stamps,Provenance Online Project
gc5m2887554e1559,GC5 M2887 554e 1559,Provenance Online Project
ic55f8463570d,IC55 F8463 570d,Provenance Online Project
gc6c8879622m1630,GC6 C8879 622m 1630,Provenance Online Project
nordencasperb1656,"Norden, Casper, b. 1656",ebroadwe
goslargermany,Goslar (Germany),ebroadwe
ordoñoderosalescigaliniluigimarchese,"Ordoño de Rosales Cigalini, Luigi, marchese",noonie86
gregoryipopeca540604,"Gregory I, Pope, ca. 540-604",ebroadwe
icr2634559c,IC R2634 559c,Provenance Online Project
josephofmonsaltus,Joseph of Mons Altus,ebroadwe
picconefranciscus,"Piccone, Franciscus",adicel79
ic6g3484633pfolio,IC6 G3484 633p Folio,Provenance Online Project
santoberardinoaquila,Santo Berardino Aquila,Provenance Online Project
moreliamichoacándeocampomexico,"Morelia (Michoacán de Ocampo, Mexico)",noonie86
gc5m3516524e,GC5 M3516 524e,Provenance Online Project
fcg9444473v1507,FC G9444 473v 1507,Provenance Online Project
dionisiodagloriacaturro,Dionisio da Gloria Caturro,Provenance Online Project
gc5sa144553n2,GC5 Sa144 553n2,Provenance Online Project
normanhubertg,"Norman, Hubert G.",Provenance Online Project
trotterjohn16671718,"Trotter, John, 1667-1718",noonie86
agrigentoitalyprovince,Agrigento (Italy : Province),Provenance Online Project
cousturierpierre14751537,"Cousturier, Pierre, 1475?-1537",ebroadwe
gc5r3424524e,GC5 R3424 524e,Provenance Online Project
weyssenburgerjohann14651535,"Weyssenburger, Johann, 1465-1535",Provenance Online Project
universitätsbibliothekgraz,Universitätsbibliothek Graz,ebroadwe
gc5c1165520d1559,GC5 C1165 520d 1559,Provenance Online Project
bidenbacheberhard15281597,"Bidenbach, Eberhard, 1528-1597",ebroadwe
gc5r3424524w,GC5 R3424 524w,Provenance Online Project
millerwilliame19101994,"Miller, William E., 1910-1994",Provenance Online Project
gc5m4804518i1520,GC5 M4804 518i 1520,Provenance Online Project
guldenmundhansca14901560,"Guldenmund, Hans, ca. 1490-1560",ebroadwe
bindngs,Bindngs,Provenance Online Project
majorjohannesca1535401615,"Major, Johannes, ca. 1535/40-1615",Provenance Online Project
beckmanlucas,"Beckman, Lucas",ebroadwe
swc5su773503m1506,SwC5 Su773 503m 1506,Provenance Online Project
gc55a100573c,GC55 A100 573c,Provenance Online Project
cupid,Cupid,Provenance Online Project
rainoldsjohn15491607,"Rainolds, John, 1549-1607",ebroadwe
ic5ar344eh500d,IC5 Ar344 Eh500d,Provenance Online Project
sevillespainprovincecasadelaprovincia,Seville (Spain : Province). Casa de la Provincia,noonie86
ec85f3664916c,EC85 F3664 916c,Provenance Online Project
stuartjjames17801853,"Stuart, J. (James), 1780-1853",Provenance Online Project
fc6g5852657e,FC6 G5852 657e,Provenance Online Project
pc55d5439588t,PC55 D5439 588t,Provenance Online Project
priscianflca500530,"Priscian, fl. ca. 500-530",ebroadwe
ic5m7389540n,IC5 M7389 540n,Provenance Online Project
ecw1568645pf,EC W1568 645pf,Provenance Online Project
ac7b9932745g,AC7 B9932 745g,Provenance Online Project
gribiuspetrus16511739,"Gribius, Petrus, 1651-1739",noonie86
fc6a100644p,FC6 A100 644p,Provenance Online Project
incs830folio,Inc S-830 Folio,Provenance Online Project
fc6a100611p,FC6 A100 611p,Provenance Online Project
ac7r8953en800mb,AC7 R8953 En800mb,Provenance Online Project
bacongeorgewilliam,"Bacon, George William",Provenance Online Project
ec7d3623703t,EC7 D3623 703t,Provenance Online Project
inch57folio,Inc H-57 Folio,Provenance Online Project
ic6n1467647p,IC6 N1467 647p,Provenance Online Project
ac8b5326837nb,AC8 B5326 837nb,Provenance Online Project
monsalliercharles,"Monsallier, Charles",Provenance Online Project
gc5f8476534pb,GC5 F8476 534pb,Provenance Online Project
blackborne,Blackborne,Provenance Online Project
fc5l8673563e1570,FC5 L8673 563e 1570,Provenance Online Project
mms,M M S,Provenance Online Project
gc5r3424537d,GC5 R3424 537d,Provenance Online Project
ryanedwardb1838,"Ryan, Edward, b. 1838",Provenance Online Project
gc6a100621w2,GC6 A100 621w2,Provenance Online Project
neoptolemusgreekmythology,Neoptolemus (Greek mythology),ebroadwe
josephwilliammathews,Joseph William Mathews,Provenance Online Project
ince121folio,Inc E-121 Folio,Provenance Online Project
mangoltmartin,"Mangolt, Martin",Provenance Online Project
cistercianstamps,Cistercian stamps,ebroadwe
hornerleonard17851864,"Horner, Leonard, 1785-1864",adicel79
ec85yo857871mb,EC85 Yo857 871mb,Provenance Online Project
ic55g9315590p1602,IC55 G9315 590p 1602,Provenance Online Project
ec7a100702p3,EC7 A100 702p3,Provenance Online Project
ic5m6727507v1586,IC5 M6727 507v 1586,Provenance Online Project
ic55c7673551m1616,IC55 C7673 551m 1616,Provenance Online Project
putti,Putti,ebroadwe
ic5si566ei544l,IC5 Si566 Ei544l,Provenance Online Project
ecr8438630id,EC R8438 630id,Provenance Online Project
salváymallénpedro18111869,"Salvá y Mallén, Pedro, 1811-1869",Provenance Online Project
ic5j9864510o,IC5 J9864 510o,Provenance Online Project
laurentjohannbaptist,"Laurent, Johann Baptist",noonie86
ic55d7177562c,IC55 D7177 562c,Provenance Online Project
fc6d4538eg653r,FC6 D4538 Eg653r,Provenance Online Project
latcj9847684h,LatC J9847 684h,Provenance Online Project
gc55a100574k,GC55 A100 574k,Provenance Online Project
gc6g2816645d,GC6 G2816 645d,Provenance Online Project
capressrettusvittonus,"Capressrettus, Vittonus",Provenance Online Project
baker,Baker,adicel79
gc55a100574g,GC55 A100 574g,Provenance Online Project
landovius,Landovius,Kenan Jaffe
sc6ou26607t1675,SC6 Ou26 607t 1675,Provenance Online Project
wivesoftheminyans,Wives of the Minyans,ebroadwe
bailliecc,"Baillie, C. C.",Provenance Online Project
bartholomewjohnathan,"Bartholomew, Johnathan",Provenance Online Project
johnsonjohn16621725,"Johnson, John, 1662-1725",ebroadwe
palmerwilliam,"Palmer, William",adicel79
ec8d5444821b,EC8 D5444 821b,Provenance Online Project
carlylethomas17951881,"Carlyle, Thomas, 1795-1881",Provenance Online Project
andlaufrance,Andlau (France),ebroadwe
brachelpvon1650,"Brachel, P. von, -1650",ebroadwe
ec65t1875682i,EC65 T1875 682i,Provenance Online Project
gc55w6493552c,GC55 W6493 552c,Provenance Online Project
ic55or84588p,IC55 Or84 588p,Provenance Online Project
incv86,Inc V-86,Provenance Online Project
viteljames,"Vitel, James",Provenance Online Project
iverheathbucksengland,"Iver Heath, Bucks, England",Provenance Online Project
smithmmorton,"Smith, M. Morton",Provenance Online Project
ac7m4206726e,AC7 M4206 726e,Provenance Online Project
mershamhatchkentengland,"Mersham Hatch (Kent, England)",Provenance Online Project
wardew,"Warde, W.",ebroadwe
grcar466ei221570,GrC Ar466 Ei22 1570,Provenance Online Project
1470s,1470s,ebroadwe
ic55a100579r,IC55 A100 579r,Provenance Online Project
gc5d5668526g,GC5 D5668 526g,Provenance Online Project
britishmuseum,British Museum,Provenance Online Project
hamiltonandrewca16761741,"Hamilton, Andrew, ca. 1676-1741",evarela856
ec65a100666r,EC65 A100 666r,Provenance Online Project
1630,1630,ebroadwe
sanchezgabriel,"Sanchez, Gabriel",Provenance Online Project
1632,1632,Provenance Online Project
1633,1633,Provenance Online Project
1634,1634,Provenance Online Project
powerdarcy‏‎sir‏‎18551941‏,"Power, D'Arcy,‏ ‎Sir,‏ ‎1855-1941‏",ebroadwe
codexcorpusjuriscivilis,Codex (Corpus juris civilis),ebroadwe
1639,1639,Provenance Online Project
grcar466ef191519,GrC Ar466 Ef19 1519,Provenance Online Project
lewissweir18191888,"Lewis, S. Weir, 1819-1888",noonie86
buissonrond,Buissonrond,Provenance Online Project
burlaeusgualterus12751345,"Burlaeus, Gualterus, 1275-1345?",ebroadwe
vonloewenhornjohanntasch,"Von Loewenhorn, Johann Tasch",noonie86
meadwilliam16281713,"Mead, William, 1628-1713",evarela856
gc5h8722504q1509,GC5 H8722 504q 1509,Provenance Online Project
conventusaugustaniffpraedicatorum,Conventus Augustani FF. Praedicatorum,Provenance Online Project
bibliographicdescriptions,Bibliographic descriptions,Provenance Online Project
cimo,C I M O,Provenance Online Project
